OBJECTID,NB_CODE,LEGEND_DESCRIPTION_1,LEGEND_DESCRIPTION_2,LEXICON_ID,LEXICON_LINK,TECT_BELT,TECT_BELT_CODE,SUPERGROUP,GROUP_SUITE,GROUP_SUITE_CODE,FORMATION_INTRUSION,FORMATION_INTRUSION_CODE,MEMBER_PHASE,MEMBER_CODE,LITHOTYPE,LITHOTYPE_CODE,AGE_FROM_LONG,AGE_FROM_SYMBOL,AGE_FROM_CODE,AGE_TO_LONG,AGE_TO_SYMBOL,AGE_TO_CODE,UNIT_LABEL_SYMBOLIZED,UNIT_LABEL_COMMON,GROUP_LABEL_SYMBOLIZED,GROUP_LABEL_COMMON,AGE_CODE
1356,MMR-cc,"Red, maroon to grey granule to boulder, polymictic conglomerate and fine-grained to pebbly sandstone with sparse plant material.",,268,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=268,Maritimes Basin,Mar,none,Horton Group,HR,Memramcook Formation,MMR,none,,coarse-grained clastic sedimentary rocks,cc,Late Devonian,L¨,L-Dv,Mississippian - Carboniferous,²¤,Ms-Cb,¨MMRcc,Dv-MMR-cc,¨¤HR,DvCb-HR,
1357,MRD-fi,"Buff-pink to pinkish grey, medium- to coarse-grained, equigranular to porphyritic, weakly to intensely foliated granite.",,269,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=269,Miramichi North,Mmn,none,none,,Meridian Brook Granite,MRD,none,,felsic intrusive rocks,fi,Early Ordovician,Eµ,E-Od,Early Ordovician,Eµ,E-Od,µMRDfi,Od-MRD-fi,µMRD,Od-MRD,
1358,MDD-c,"Light to medium grey, thin- to medium-bedded, commonly laminated, fine-grained quartzose sandstone; medium to dark grey, non-calcareous to strongly calcareous slaty siltstone and shale; minor dark grey lithic-feldspathic wacke, and local conglomerate.",,2037,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=2037,Miramichi North,Mmn,Bathurst Supergroup,California Lake Group,CL,Middle River Formation,MDD,none,,clastic sedimentary rocks,c,Late Ordovician,Lµ,L-Od,Late Ordovician,Lµ,L-Od,µMDDc,Od-MDD-c,µCL,Od-CL,
1359,MLK-ii,"Pinkish green to red, coarse-grained monzogranite gradational to medium-grained granodiorite; abundant pink fine-grained to aplitic dykes.",,270,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=270,Brookville,Bro,none,Golden Grove Plutonic Suite,GG,Milkish Head Granodiorite,MLK,none,,intermediate intrusive rocks,ii,Late Ediacaran,Lª,L-Ed,Cambrian,£,Cm,ªMLKii,Ed-MLK-ii,ª£GG,EdCm-GG,
1360,MLL-cc,"Grey-green, grey and red, angular to subrounded clast, granule to boulder polymictic conglomerate and pebbly sandstone; grey-green and red, fine- to very coarse-grained, micaceous, lithic sandstone; minor grey-green and red mudstone.",,1978,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=1978,Maritimes Basin,Mar,none,Sussex Group,SX,Mill Brook Formation,MLL,none,,coarse-grained clastic sedimentary rocks,cc,Mississippian - Carboniferous,²¤,Ms-Cb,Mississippian - Carboniferous,²¤,Ms-Cb,²¤MLLcc,Ms-Cb-MLL-cc,²¤SX,Ms-Cb-SX,
1361,MPR-cc,"Red, medium- to coarse-grained arkosic conglomeratic sandstone with clasts of Ingalls Head Formation near its base.",,2021,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=2021,Fundy Basin,Fun,none,Fundy Group,FN,Miller Pond Road Formation,MPR,none,,coarse-grained clastic sedimentary rocks,cc,Middle Triassic,MÆ,M-Tr,Late Triassic,LÆ,L-Tr,ÆMPRcc,Tr-MPR-cc,ÆFN,Tr-FN,
1362,MCL-ii,"Green to pink, medium-grained granite to granodiorite; lesser amounts of leucocratic microgranite and minor fine- to medium-grained leucogranite, mainly deformed to protomylonite and pervasively altered.",,271,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=271,Caledonia,Cal,none,none,,Millican Lake Granite,MCL,none,,intermediate intrusive rocks,ii,Early Ediacaran,Eª,E-Ed,Early Ediacaran,Eª,E-Ed,ªMCLii,Ed-MCL-ii,ªMCL,Ed-MCL,
1363,MST-c,"Dark grey shale and siltstone, and light to dark grey or greenish grey, fine- to coarse-grained, thick-bedded feldspathic or lithic wacke, rare conglomerate.",,272,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=272,Miramichi North,Mmn,Fournier Supergroup,Sormany Group,SR,Millstream Formation,MST,none,,clastic sedimentary rocks,c,Middle Ordovician,Mµ,M-Od,Late Ordovician,Lµ,L-Od,µMSTc,Od-MST-c,µSR,Od-SR,
1364,MST-ls,Light grey to white limestone or dolomite.,,272,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=272,Miramichi North,Mmn,Fournier Supergroup,Sormany Group,SR,Millstream Formation,MST,none,,limestone rocks,ls,Middle Ordovician,Mµ,M-Od,Late Ordovician,Lµ,L-Od,µMSTls,Od-MST-ls,µSR,Od-SR,
1365,MNT-fc,"Hard, mottled green and red siltstone and fine-grained sandstone (siliceous paleosol); minor pebbly sandstone.",,274,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=274,Maritimes Basin,Mar,none,Pictou Group,PT,Minto Formation,MNT,none,,fine-grained clastic sedimentary rocks,fc,Pennsylvanian - Carboniferous,º¤,Pn-Cb,Pennsylvanian - Carboniferous,º¤,Pn-Cb,º¤MNTfc,Pn-Cb-MNT-fc,º¤PT,Pn-Cb-PT,
1366,MNT-mc,"Grey to greenish grey, fine- to coarse-grained sandstone, pebbly sandstone and quartz pebble rich conglomerate; minor dark grey and maroon mudstone and siltstone; sandstone is commonly brown-weathered, flaggy and plant-bearing.",,274,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=274,Maritimes Basin,Mar,none,Pictou Group,PT,Minto Formation,MNT,none,,medium-grained clastic sedimentary rocks,mc,Pennsylvanian - Carboniferous,º¤,Pn-Cb,Pennsylvanian - Carboniferous,º¤,Pn-Cb,º¤MNTmc,Pn-Cb-MNT-mc,º¤PT,Pn-Cb-PT,
1367,MTL-CG,"Maroon to greyish maroon, thinly laminated and locally cross-bedded, non-calcareous siltstone and fine-grained sandstone, commonly intercalated with medium to dark grey, locally laminated, calcareous or non-calcareous mudstone and fine-grained sandstone.",,276,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=276,Tobique-Chaleur,Tob,none,Dalhousie Group,DL,Mitchell Settlement Formation,MTL,Carl Gulch Member,CG,none,,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨MTL-CG,Dv-MTL-CG,¨DL,Dv-DL,
1368,MTL-mv,"Dark grey to dark green, massive to amygdaloidal basalt interbedded with grey, locally fossiliferous siltstone and sandstone; minor maroon mudstone.",,276,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=276,Tobique-Chaleur,Tob,none,Dalhousie Group,DL,Mitchell Settlement Formation,MTL,none,,mafic flows,mv,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨MTLmv,Dv-MTL-mv,¨DL,Dv-DL,
1369,MHN-ii,"Light grey, cataclastic biotite granodiorite and monzo-granite containing augen of plagioclase; minor equigranular muscovite granite.",,277,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=277,Late Silurian-Late Devonian Intrusions,Sdi,none,none,,Mohannes Granite,MHN,none,,intermediate intrusive rocks,ii,Late Silurian,LÂ,L-Sl,Late Silurian,LÂ,L-Sl,ÂMHNii,Sl-MHN-ii,ÂMHN,Sl-MHN,
1370,MSL-mi,"Dark grey, medium-grained, schistose gabbro varying to gneissic gabbro.",,278,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=278,Miramichi South,Mms,none,none,,Moose Lake Gabbro,MSL,none,,mafic intrusive rocks,mi,Middle Ordovician,Mµ,M-Od,Middle Ordovician,Mµ,M-Od,µMSLmi,Od-MSL-mi,µMSL,Od-MSL,
1371,MLR-ft,"White-weathered, greyish green to pink, felsic lithic tuff, bedded ash tuff, breccias, and flows locally containing bands of maroon iron formation; grey to black, volcaniclastic wacke; green and purple conglomerate; ","minor carbonitized, mafic flows and tuff.",279,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=279,New River,New,none,Ellsworth Group,EL,Mosquito Lake Road Formation,MLR,none,,felsic tuff,ft,Early Cambrian,E£,E-Cm,Early Cambrian,E£,E-Cm,£MLRft,Cm-MLR-ft,£EL,Cm-EL,
1372,MBY-fi,"Pink to red, massive microcrystalline felsite and microgranite with local porphyry.",,280,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=280,Tobique-Chaleur,Tob,none,none,,Mount Bailey Granite,MBY,none,,felsic intrusive rocks,fi,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨MBYfi,Dv-MBY-fi,¨MBY,Dv-MBY,
1373,MBT-CB,"Medium to dark grey siltstone and shale; local thin to thick interbeds of greyish yellow, coarse-grained lithic tuff containing abundant sedimentary clasts.",,281,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=281,Miramichi North,Mmn,Bathurst Supergroup,California Lake Group,CL,Mount Brittain Formation,MBT,Charlotte Brook Member,CB,none,,Middle Ordovician,Mµ,M-Od,Middle Ordovician,Mµ,M-Od,µMBT-CB,Od-MBT-CB,µCL,Od-CL,
1374,MBT-c,"Medium to dark grey siltstone, shale, and fine-grained quartz wacke; minor green feldspathic sandstone and siltstone, and local tuffaceous sedimentary rocks.",,281,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=281,Miramichi North,Mmn,Bathurst Supergroup,California Lake Group,CL,Mount Brittain Formation,MBT,none,,clastic sedimentary rocks,c,Middle Ordovician,Mµ,M-Od,Middle Ordovician,Mµ,M-Od,µMBTc,Od-MBT-c,µCL,Od-CL,
1375,MBT-fv,"Light grey to buff, aphyric to quartz- and/or feldspar-phyric rhyolite to dacite and felsic hyaloclastite.  ",,281,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=281,Miramichi North,Mmn,Bathurst Supergroup,California Lake Group,CL,Mount Brittain Formation,MBT,none,,felsic flows,fv,Middle Ordovician,Mµ,M-Od,Middle Ordovician,Mµ,M-Od,µMBTfv,Od-MBT-fv,µCL,Od-CL,
1376,MBT-ft,"Medium grey to greenish grey feldspar-crystal lithic lapilli tuff, and thin bedded quartz-feldspar crystal tuff.  ",,281,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=281,Miramichi North,Mmn,Bathurst Supergroup,California Lake Group,CL,Mount Brittain Formation,MBT,none,,felsic tuff,ft,Middle Ordovician,Mµ,M-Od,Middle Ordovician,Mµ,M-Od,µMBTft,Od-MBT-ft,µCL,Od-CL,
1377,MBT-mv,Dark green tholeiitic basalt.,,281,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=281,Miramichi North,Mmn,Bathurst Supergroup,California Lake Group,CL,Mount Brittain Formation,MBT,none,,mafic flows,mv,Middle Ordovician,Mµ,M-Od,Middle Ordovician,Mµ,M-Od,µMBTmv,Od-MBT-mv,µCL,Od-CL,
1378,MDB-fi,"Grey to orange, fine- to medium-grained, biotie-amphibole quartz monzonite; minor syenite, alkali granite and aplite.",,468,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=468,Late Silurian-Late Devonian Intrusions,Sdi,none,South Nepisiguit River Plutonic Suite,SN,Mount DesBarres Quartz Monzonite,MDB,none,,felsic intrusive rocks ,fi,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨MDBfi,Dv-MDB-fi,¨SN,Dv-SN,
1379,MDG-fia,"Pink to buff, medium- to fine-grained, subequigranular, granophyre and microgranite (monzogranite) with abundant miarolitic cavities and pegmatites.",,282,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=282,Late Silurian-Late Devonian Intrusions,Sdi,none,Saint George Plutonic Suite,SG,Mount Douglas Granite,MDG,a,,felsic intrusive rocks ,fi,Late Devonian,L¨,L-Dv,Late Devonian,L¨,L-Dv,¨MDGfia,Dv-MDG-fia,Â¨SG,SlDv-SG,
1380,MDG-fib,"Pink-grey, medium- to fine-grained variably porphyritic, biotite microgranite (monzogranite and syenogranite); locally contains rapakivi textures.",,282,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=282,Late Silurian-Late Devonian Intrusions,Sdi,none,Saint George Plutonic Suite,SG,Mount Douglas Granite,MDG,b,,felsic intrusive rocks ,fi,Late Devonian,L¨,L-Dv,Late Devonian,L¨,L-Dv,¨MDGfib,Dv-MDG-fib,Â¨SG,SlDv-SG,
1381,MED-fi,"Red, fine- to medium-grained, equigranular alkali granite.",,469,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=469,Late Silurian-Late Devonian Intrusions,Sdi,none,none,,Mount Edward Granite,MED,none,,felsic intrusive rocks,fi,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨MEDfi,Dv-MED-fi,¨MED,Dv-MED,
1382,MEL-fi,"Pink to white, equigranular, medium- to coarse-grained biotite granite and granodiorite; minor pink to red, equigranular aplite.",,283,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=283,Late Silurian-Late Devonian Intrusions,Sdi,none,South Nepisiguit River Plutonic Suite,SN,Mount Elizabeth Granite,MEL,none,,felsic intrusive rocks,fi,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨MELfi,Dv-MEL-fi,¨SN,Dv-SN,
1383,MEL-mi,"Medium to dark green, fine-to medium-grained, equigranular to plagioclase-phyric diabase and medium- to coarse-grained gabbro; minor diorite and quartz diorite.",,283,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=283,Late Silurian-Late Devonian Intrusions,Sdi,none,South Nepisiguit River Plutonic Suite,SN,Mount Elizabeth Granite,MEL,none,,mafic intrusive rocks,mi,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨MELmi,Dv-MEL-mi,¨SN,Dv-SN,
1384,MLT-fi,"Red to reddish maroon, fine- to medium-grained, equigranular alkalic granite. ",,284,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=284,Late Silurian-Late Devonian Intrusions,Sdi,none,South Nepisiguit River Plutonic Suite,SN,Mount LaTour Granite,MLT,none,,felsic intrusive rocks,fi,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨MLTfi,Dv-MLT-fi,¨SN,Dv-SN,
1385,MMN-mi,"Dark green, medium- to very coarse-grained, equigranular to porphyritic gabbro, diorite and diabase.",,285,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=285,Late Silurian-Late Devonian Intrusions,Sdi,none,South Nepisiguit River Plutonic Suite,SN,Mount Manny Gabbro,MMN,none,,mafic intrusive rocks,mi,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨MMNmi,Dv-MMN-mi,¨SN,Dv-SN,
1386,MP-fi,"Green to dark grey, quartz-feldspar-phyric, porphyry dykes and plugs; associated hydrothermal breccia.",,286,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=286,Late Silurian-Late Devonian Intrusions,Sdi,none,Mount Pleasant Granitic Suite,MP,none,,none,,felsic intrusive rocks,fi,Late Devonian,L¨,L-Dv,Late Devonian,L¨,L-Dv,¨MPfi,Dv-MP-fi,¨MP,Dv-MP,
1387,MTV-mc,Light grey quartzose sandstone interbedded with light grey quartz pebble conglomerate.,,287,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=287,Maritimes Basin,Mar,none,Pictou Group,PT,Mountain View Formation,MTV,none,,medium-grained clastic sedimentary rocks,mc,Pennsylvanian - Carboniferous,º¤,Pn-Cb,Pennsylvanian - Carboniferous,º¤,Pn-Cb,º¤MTVmc,Pn-Cb-MTV-mc,º¤PT,Pn-Cb-PT,
1388,MLG-fi,"Greyish-green, maroon, or pink feldspar porphyry; minor pink felsite. ",,288,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=288,Tobique-Chaleur,Tob,none,none,,Mulligan Gulch Porphyry,MLG,none,,felsic intrusive rocks,fi,Late Silurian,LÂ,L-Sl,Late Silurian,LÂ,L-Sl,ÂMLGfi,Sl-MLG-fi,ÂMLG,Sl-MLG,
1389,MNS-fi,"Pink to orange or greyish pink, medium- to coarse-grained, weakly to strongly foliated,  biotite-muscovite granite containing rare aplite dykes and quartz-alkali feldspar vugs, and locally varying to quartz monzonite or granodiorite.",,289,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=289,Miramichi South,Mms,none,none,,Mullin Stream Lake Granite,MNS,none,,felsic intrusive rocks,fi,Early Ordovician,Eµ,E-Od,Middle Ordovician,Mµ,M-Od,µMNSfi,Od-MNS-fi,µMNS,Od-MNS,
1390,MQH-fi,"Pink to greyish green, medium- to coarse-grained monzogranite to syenogranite.",,290,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=290,Brookville,Bro,none,Golden Grove Plutonic Suite,GG,Musquash Harbour Granite,MQH,none,,felsic intrusive rocks,fi,Late Ediacaran,Lª,L-Ed,Early Cambrian,E£,E-Cm,ªMQHfi,Ed-MQH-fi,ª£GG,EdCm-GG,
1391,MQH-ii,"Greyish green to dark grey, medium-grained granodiorite and tonalite.",,290,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=290,Brookville,Bro,none,Golden Grove Plutonic Suite,GG,Musquash Harbour Granite,MQH,none,,intermediate intrusive rocks,ii,Late Ediacaran,Lª,L-Ed,Early Cambrian,E£,E-Cm,ªMQHii,Ed-MQH-ii,ª£GG,EdCm-GG,
1392,NNC-ft,"Light grey to pink, felsic lithic and crystal tuff, agglomerate and vitrophyre.",,291,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=291,Kingston,Ktn,none,Kingston Group,KT,Nancy Head Formation,NNC,none,,felsic tuff,ft,Early Silurian,EÂ,E-Sl,Early Silurian,EÂ,E-Sl,ÂNNCft,Sl-NNC-ft,ÂKT,Sl-KT,
1393,NNC-fc,"Grey, siliceous and tuffaceous, fine-grained sandstone and siltstone.",,291,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=291,Kingston,Ktn,none,Kingston Group,KT,Nancy Head Formation,NNC,none,,fine-grained clastic sedimentary rocks,fc,Early Silurian,EÂ,E-Sl,Early Silurian,EÂ,E-Sl,ÂNNCfc,Sl-NNC-fc,ÂKT,Sl-KT,
1394,NNC-vs,"Strongly albitized, siliceous fine-grained sandstone and felsic lithic tuff.  ",,291,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=291,Kingston,Ktn,none,Kingston Group,KT,Nancy Head Formation,NNC,none,,mixed volcanic and sedimentary rocks,vs,Early Silurian,EÂ,E-Sl,Early Silurian,EÂ,E-Sl,ÂNNCvs,Sl-NNC-vs,ÂKT,Sl-KT,
1395,NRR-ii,"Dark grey to red, fine-to medium-grained, biotite-hornblende tonalite, gradational to quartz diorite.",,292,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=292,Brookville,Bro,none,Golden Grove Plutonic Suite,GG,Narrows Tonalite,NRR,none,,intermediate intrusive rocks,ii,Late Ediacaran,Lª,L-Ed,Early Cambrian,E£,E-Cm,ªNRRii,Ed-NRR-ii,ª£GG,EdCm-GG,
1396,NSH-fia,"Light grey to light pink, medium-grained, equigranular to seriate, biotite granite.",,293,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=293,Late Silurian-Late Devonian Intrusions,Sdi,none,none,,Nashwaak Granite,NSH,a,,felsic intrusive rocks,fi,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨NSHfia,Dv-NSH-fia,¨NSH,Dv-NSH,
1397,NSH-fib,Light pink muscovite-biotite granite. ,,293,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=293,Late Silurian-Late Devonian Intrusions,Sdi,none,none,,Nashwaak Granite,NSH,b,,felsic intrusive rocks,fi,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨NSHfib,Dv-NSH-fib,¨NSH,Dv-NSH,
1398,NPF-AB,"Iron formation, massive sulphide, and red, green or black ferromanganiferous shale.",,294,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=294,Miramichi North,Mmn,Bathurst Supergroup,Tetagouche Group,TG,Nepisiguit Falls Formation,NPF,Austin Brook Member,AB,none,,Middle Ordovician,Mµ,M-Od,Middle Ordovician,Mµ,M-Od,µNPF-AB,Od-NPF-AB,µTG,Od-TG,
1399,NPF-ft,"Light grey to pinkish grey, thick-bedded, dacitic to rhyolitic quartz-feldspar crystal tuff, and dark greenish grey shale and siltstone; local subvolcanic intrusions and lava-like pyroclastic flows.",,294,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=294,Miramichi North,Mmn,Bathurst Supergroup,Tetagouche Group,TG,Nepisiguit Falls Formation,NPF,none,,felsic tuff,ft,Middle Ordovician,Mµ,M-Od,Middle Ordovician,Mµ,M-Od,µNPFft,Od-NPF-ft,µTG,Od-TG,
1400,NPF-LF,"Dark grey to greenish grey, thin- to medium-bedded siltstone, shale, and feldspathic (volcaniclastic) wacke; minor interbedded fine-grained crystal tuff or tuffaceous sedimentary rocks.",,294,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=294,Miramichi North,Mmn,Bathurst Supergroup,Tetagouche Group,TG,Nepisiguit Falls Formation,NPF,Little Falls Member,LF,none,,Middle Ordovician,Mµ,M-Od,Middle Ordovician,Mµ,M-Od,µNPF-LF,Od-NPF-LF,µTG,Od-TG,
1401,NPF-VL,"Light grey calcarenite and calcisiltite, and pebble to boulder conglomerate.",,294,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=294,Miramichi North,Mmn,Bathurst Supergroup,Tetagouche Group,TG,Nepisiguit Falls Formation,NPF,Vallee Lourdes Member,VL,none,,Middle Ordovician,Mµ,M-Od,Middle Ordovician,Mµ,M-Od,µNPF-VL,Od-NPF-VL,µTG,Od-TG,
1402,NWM-cc,"Reddish brown to maroon, volcaniclastic pebble-cobble conglomerate; minor reddish brown sandstone and siltstone.",,295,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=295,Tobique-Chaleur,Tob,none,Dickie Cove Group,DC,New Mills Formation,NWM,none,,coarse-grained clastic sedimentary rocks,cc,Late Silurian,LÂ,L-Sl,Late Silurian,LÂ,L-Sl,ÂNWMcc,Sl-NWM-cc,ÂDC,Sl-DC,
1403,NWC-cc,"Reddish brown, angular and rounded pebble to boulder conglomerate interbedded with coarse-grained to pebbly, lithic sandstone, and minor siltstone and mudstone.",,297,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=297,Maritimes Basin,Mar,none,Mabou Group,MB,Newcastle Creek Formation,NWC,none,,coarse-grained clastic sedimentary rocks,cc,Mississippian - Carboniferous,²¤,Ms-Cb,Mississippian - Carboniferous,²¤,Ms-Cb,²¤NWCcc,Ms-Cb-NWC-cc,²¤MB,Ms-Cb-MB,
1404,NCH-ii,"Light pinkish-grey, medium-grained, equigranular to locally porphyritic biotite granodiorite and minor grey, fine-grained, quartz-feldspar porphyritic dykes.",,298,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=298,Tobique-Chaleur,Tob,none,none,,Nicholas Denys Granodiorite,NCH,none,,intermediate intrusive rocks,ii,Middle Devonian,M¨,M-Dv,Middle Devonian,M¨,M-Dv,¨NCHii,Dv-NCH-ii,¨NCH,Dv-NCH,
1405,NGD-fi,"Pink to buff, fine-grained quartz-feldspar porphyry.",,299,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=299,Tobique-Chaleur,Tob,none,none,,Nigadoo Porphyry,NGD,none,,felsic intrusive rocks,fi,Middle Devonian,M¨,M-Dv,Middle Devonian,M¨,M-Dv,¨NGDfi,Dv-NGD-fi,¨NGD,Dv-NGD,
1406,NDR-fi,"Grey to pink, medium-grained, equigranular to subporphyritic, foliated, biotite and hornblende-biotite granodiorite.",,300,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=300,Late Silurian-Late Devonian Intrusions,Sdi,none,Big Bald Mountain Plutonic Suite,BM,North Dungarvon River Granite,NDR,none,,felsic intrusive rocks,fi,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨NDRfi,Dv-NDR-fi,¨BM,Dv-BM,
